
 ****** Running generation 0 ****** 

Population's average fitness: -82.61125 stdev: 42.30741
Best fitness: 37.00000 - size: (5, 19) - species 161 - id 161
Average adjusted fitness: 0.484
Mean genetic distance 3.310, standard deviation 0.164
Population of 800 members in 400 species:
   ID   age  size  fitness  adj fit  stag
   223   11     2    -91.5    0.412     9
   224   11     2    -47.0    0.515     5
   225   11     2    -93.5    0.228     5
   226   11     2    -60.0    0.514    11
   227   11     2      3.0    0.740     0
   228   11     2    -30.5    0.568     7
   229   11     2    -54.5    0.532     7
   230   11     2    -24.5    0.636     6
   231   11     2    -73.5    0.396     5
   232   11     2    -46.5    0.443     8
   233   11     2    -57.0    0.546     6
   234   11     2   -113.0    0.366     9
   235   11     2    -34.5    0.552     9
   236   11     2    -70.0    0.539     3
   237   11     2    -40.5    0.550     5
   238   11     2     10.5    0.517     0
   239   11     2   -118.0    0.365     8
   240   11     2    -61.5    0.557     8
   241   11     2    -22.0    0.625     1
   242   11     2    -64.0    0.478     3
   243   11     2    -27.5    0.585     9
   244   11     2    -59.5    0.566     7
   245   11     2    -78.5    0.452     9
   246   11     2    -71.5    0.531     5
   247   11     2    -43.5    0.622     2
   248   11     2     -3.5    0.575     0
   249   11     2    -30.5    0.532     7
   250   11     2    -47.5    0.542     4
   251   11     2    -97.0    0.429     9
   252   11     2    -32.5    0.636     8
   253   11     2    -34.0    0.540     3
   254   11     2    -36.5    0.603    10
   255   11     2    -81.0    0.352     3
   256   11     2    -65.5    0.414     5
   257   11     2    -94.0    0.387     9
   258   11     2    -95.5    0.425    10
   259   11     2    -44.5    0.553    10
   260   11     2    -93.0    0.398     4
   261   11     2    -66.5    0.495     5
   262   11     2    -50.0    0.491     4
   263   11     2    -64.5    0.525     5
   264   11     2    -74.5    0.410     4
   265   11     2    -91.0    0.453    10
   266   11     2     -9.5    0.512    10
   267   11     2    -78.5    0.391     8
   268   11     2    -45.0    0.533     2
   269   11     2    -65.5    0.541     3
   270   11     2    -26.0    0.558     3
   271   11     2   -119.5    0.339     1
   272   11     2    -42.5    0.523     5
   273   11     2    -92.5    0.421     1
   274   11     2   -117.0    0.345     6
   275   11     2    -48.5    0.564     6
   276   11     2    -27.5    0.686     3
   277   11     2    -37.0    0.565    11
   278   11     2    -53.0    0.557     7
   279   11     2   -117.5    0.345     3
   280   11     2    -73.0    0.486     7
   281   11     2    -80.0    0.492     1
   282   11     2    -18.0    0.621     0
   283   11     2    -43.0    0.551     0
   284   11     2      3.5    0.638     0
   285   11     2    -36.5    0.606     7
   286   11     2   -117.0    0.360     9
   287   11     2    -36.0    0.652    10
   288   11     2    -54.0    0.544     6
   289   11     2    -28.0    0.618    10
   290   11     2    -81.5    0.382    11
   291   11     2    -82.5    0.379     2
   292   11     2    -64.0    0.523     5
   293   11     2   -111.0    0.359     8
   294   11     2    -61.5    0.414     0
   295   11     2    -93.0    0.452    11
   296   11     2    -32.0    0.591     3
   297   11     2    -16.5    0.619     8
   298   11     2    -24.0    0.697     4
   299   11     2    -42.5    0.505     3
   300   11     2    -24.5    0.540     1
   301   11     2    -39.0    0.618     9
   302   11     2    -92.0    0.431    10
   303   11     2    -16.5    0.591     1
   304   11     2    -52.0    0.534     6
   305   11     2   -110.5    0.346     6
   306   11     2   -124.5    0.341     5
   307   11     2     -7.0    0.621     5
   308   11     2    -71.5    0.446     9
   309   11     2   -106.5    0.360     3
   310   11     2    -36.0    0.536     6
   311   11     2     11.0    0.705     0
   312   11     2    -42.5    0.624     7
   313   11     2    -51.5    0.581    10
   314   11     2    -20.0    0.635     0
   315   11     2    -80.5    0.469     8
   316   11     2    -29.5    0.582     1
   317   11     2    -41.0    0.613    10
   318   11     2    -53.5    0.500     8
   319   11     2    -12.0    0.669     0
   320   11     2    -75.0    0.479     8
   321   11     2    -64.0    0.353     7
   322   11     2    -54.0    0.359     6
   323   11     2     -7.5    0.536     0
   324   11     2    -75.0    0.469     7
   325   11     2     -9.5    0.757     0
   326   11     2    -49.0    0.582     7
   327   11     2     15.0    0.659     0
   328   11     2    -69.5    0.492     4
   329   11     2    -92.5    0.430     5
   330   11     2    -35.0    0.521     6
   331   11     2    -71.5    0.523    10
   332   11     2      2.0    0.575     0
   333   11     2    -72.0    0.434     1
   334   11     2    -17.0    0.598     9
   335   11     2    -69.0    0.479     3
   336   11     2     57.5    0.613     0
   337   11     2   -124.5    0.309     1
   338   11     2    -62.5    0.492     9
   339   11     2    -53.5    0.413     7
   340   11     2    -89.5    0.332     2
   341   11     2    -29.5    0.667     5
   342   11     2    -68.0    0.498     6
   343   11     2    -28.0    0.656     8
   344   11     2     10.0    0.667     0
   345   11     2    -45.0    0.439     7
   346   11     2    -42.5    0.549     5
   347   11     2    -38.0    0.632     3
   348   11     2     -9.0    0.674     0
   349   11     2    -42.0    0.568     6
   350   11     2    -16.0    0.568    11
   351   11     2    -41.5    0.603     8
   352   11     2    -38.5    0.372     1
   353   11     2    -46.5    0.613     4
   354   11     2    -62.0    0.490     2
   355   11     2    -74.0    0.508     7
   356   11     2   -106.0    0.366    10
   357   11     2    -17.5    0.514     1
   358   11     2     25.0    0.708     0
   359   11     2    -99.0    0.296     4
   360   11     2   -109.5    0.355     7
   361   11     2    -36.5    0.510     9
   362   11     2    -68.0    0.466     9
   363   11     2    -74.5    0.454    10
   364   11     2     23.0    0.666     0
   365   11     2    -96.5    0.419     5
   366   11     2    -97.5    0.404     7
   367   11     2   -129.5    0.286     9
   368   11     2     -9.0    0.629     0
   369   11     2    -33.5    0.565     1
   370   11     2    -40.5    0.575     5
   371   11     2    -37.5    0.586    10
   372   11     2    -37.0    0.556     1
   373   11     2    -23.5    0.632    10
   374   11     2     -8.5    0.666     1
   375   11     2    -53.5    0.550     1
   376   11     2    -74.5    0.362     8
   377   11     2    -50.0    0.536    11
   378   11     2    -47.5    0.355     3
   379   11     2    -63.0    0.447     4
   380   11     2    -63.5    0.463     2
   381   11     2    -18.0    0.559     0
   382   11     2    -59.0    0.559     8
   383   11     2     31.0    0.555     0
   384   11     2    -73.5    0.458     7
   385   11     2    -61.5    0.475     4
   386   11     2     -8.5    0.566     0
   387   11     2    -48.0    0.580     3
   388   11     2    -70.5    0.445     9
   389   11     2    -75.0    0.439     6
   390   11     2   -107.5    0.371     4
   391   11     2     -2.0    0.454     0
   392   11     2    -62.5    0.407     1
   393   11     2    -71.5    0.466     4
   394   11     2    -97.0    0.365     5
   395   11     2    -83.0    0.450     6
   396   11     2    -92.5    0.297     1
   397   11     2    -92.5    0.403     3
   398   11     2    -65.0    0.485     3
   399   11     2    -50.0    0.581     5
   400   11     2    -88.5    0.472     3
Total extinctions: 0
Generation time: 62.116 sec (64.433 average)

 ****** Running generation 12 ****** 

Population's average fitness: -83.83187 stdev: 43.16681
Best fitness: 41.00000 - size: (5, 18) - species 345 - id 756
Average adjusted fitness: 0.517
Mean genetic distance 3.310, standard deviation 0.164
Population of 800 members in 400 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1   12     2    -66.0    0.454     9
     2   12     2    -15.5    0.526     0
     3   12     2    -70.5    0.564     6
     4   12     2   -102.0    0.302     2
     5   12     2    -20.0    0.613     2
     6   12     2   -119.5    0.369     2
     7   12     2    -60.0    0.465     3
     8   12     2   -100.5    0.254     4
     9   12     2    -14.0    0.631     4
    10   12     2    -58.0    0.402     9
    11   12     2   -105.5    0.405     3
    12   12     2   -115.0    0.369     2
    13   12     2    -79.0    0.483     9
    14   12     2    -98.5    0.442     6
    15   12     2    -52.0    0.471     9
    16   12     2    -91.0    0.397     7
    17   12     2    -40.5    0.669    12
    18   12     2    -61.5    0.547     4
    19   12     2    -70.0    0.462     6
    20   12     2    -57.0    0.484     7
    21   12     2    -96.5    0.389     7
    22   12     2    -54.0    0.553    11
    23   12     2    -72.5    0.411     2
    24   12     2    -85.0    0.455     1
    25   12     2    -29.5    0.712     3
    26   12     2      0.0    0.703    11
    27   12     2    -32.0    0.712     3
    28   12     2    -28.5    0.628    10
    29   12     2    -11.0    0.715     7
    30   12     2     30.0    0.717     0
    31   12     2    -65.0    0.509    11
    32   12     2      6.5    0.781     0
    33   12     2     14.5    0.694     0
    34   12     2    -68.5    0.491     9
    35   12     2   -143.5    0.244     1
    36   12     2    -95.0    0.322     9
    37   12     2    -11.5    0.594     0
    38   12     2   -124.0    0.321     3
    39   12     2    -73.0    0.554    11
    40   12     2    -68.5    0.462     9
    41   12     2    -81.0    0.466    12
    42   12     2    -66.0    0.578     8
    43   12     2    -17.0    0.634     7
    44   12     2    -43.0    0.467    11
    45   12     2    -32.0    0.540     8
    46   12     2    -74.0    0.514    12
    47   12     2    -19.5    0.522    12
    48   12     2     -3.5    0.615     0
    49   12     2    -39.0    0.545     2
    50   12     2    -13.5    0.780    10
    51   12     2    -81.5    0.456     7
    52   12     2     29.5    0.636     0
    53   12     2    -99.5    0.429     9
    54   12     2      1.0    0.670     3
    55   12     2    -80.5    0.434    10
    56   12     2    -87.5    0.473    12
    57   12     2    -39.5    0.683     2
    58   12     2    -28.0    0.590     1
    59   12     2    -43.5    0.629     5
    60   12     2   -102.0    0.432     6
    61   12     2    -32.5    0.572    10
    62   12     2    -76.0    0.505    11
    63   12     2    -69.5    0.486    11
    64   12     2    -28.5    0.638     0
    65   12     2    -92.5    0.453     9
    66   12     2    -16.0    0.651     8
    67   12     2    -46.5    0.565     7
    68   12     2    -65.0    0.471     4
    69   12     2    -38.5    0.485     1
    70   12     2    -34.5    0.646    12
    71   12     2    -48.0    0.619     5
    72   12     2    -83.5    0.453    12
    73   12     2    -79.5    0.530     2
    74   12     2    -56.0    0.501     3
    75   12     2    -97.5    0.442     6
    76   12     2    -47.0    0.426    12
    77   12     2    -86.5    0.304     8
    78   12     2    -80.0    0.470     4
    79   12     2    -35.0    0.641     2
    80   12     2    -55.0    0.496     2
    81   12     2    -98.0    0.334    11
    82   12     2    -41.5    0.583     2
    83   12     2    -22.5    0.668     5
    84   12     2    -58.5    0.597     7
    85   12     2     -1.0    0.590     0
    86   12     2    -86.5    0.485     7
    87   12     2    -73.0    0.558     8
    88   12     2    -85.5    0.479    12
    89   12     2    -95.5    0.464     6
    90   12     2    -57.0    0.619     1
    91   12     2    -97.5    0.280    11
    92   12     2    -50.5    0.476    12
    93   12     2     21.5    0.756     0
    94   12     2    -82.0    0.412    11
    95   12     2    -50.5    0.464     9
    96   12     2    -35.5    0.651     9
    97   12     2    -56.5    0.397    10
    98   12     2    -38.5    0.594    10
    99   12     2    -38.0    0.683     8
   100   12     2    -53.0    0.456    10
   101   12     2    -28.0    0.547     5
   102   12     2   -116.0    0.295    11
   103   12     2    -92.0    0.434     1
   104   12     2    -37.0    0.639     1
   105   12     2    -19.0    0.615     0
   106   12     2    -31.5    0.571     6
   107   12     2    -29.5    0.683     9
   108   12     2    -29.0    0.685     3
   109   12     2    -78.5    0.436     8
   110   12     2    -90.0    0.447     4
   111   12     2   -112.0    0.399     7
   112   12     2    -66.5    0.576     6
   113   12     2   -129.0    0.300     7
   114   12     2    -47.0    0.570     5
   115   12     2    -57.0    0.550     1
   116   12     2    -65.0    0.461    11
   117   12     2    -65.0    0.563     3
   118   12     2    -44.5    0.560     3
   119   12     2    -77.5    0.489     2
   120   12     2    -84.5    0.456     1
   121   12     2   -120.0    0.360    10
   122   12     2    -67.0    0.480     9
   123   12     2    -50.5    0.575     3
   124   12     2    -86.0    0.437     9
   125   12     2   -101.5    0.440     3
   126   12     2    -93.5    0.457    10
   127   12     2    -74.0    0.504    11
   128   12     2    -64.0    0.549     8
   129   12     2    -63.5    0.442     6
   130   12     2    -79.5    0.533     9
   131   12     2    -50.5    0.492     7
   132   12     2   -135.5    0.293    10
   133   12     2    -68.0    0.567    11
   134   12     2    -18.0    0.685    11
   135   12     2    -72.5    0.448     3
   136   12     2    -28.5    0.691     7
   137   12     2    -16.0    0.607    11
   138   12     2    -21.0    0.638     6
   139   12     2     17.0    0.829     0
   140   12     2    -83.0    0.478     9
   141   12     2    -26.5    0.721     6
   142   12     2    -66.0    0.427    10
   143   12     2     15.0    0.755     0
   144   12     2    -62.5    0.525     7
   145   12     2    -79.5    0.436     5
   146   12     2   -108.0    0.409     5
   147   12     2    -77.0    0.526     3
   148   12     2    -90.5    0.479    11
   149   12     2    -45.5    0.559     2
   150   12     2    -48.0    0.515     8
   151   12     2    -69.5    0.475     6
   152   12     2    -97.0    0.457     6
   153   12     2      1.5    0.750     0
   154   12     2    -32.0    0.555     2
   155   12     2     -3.5    0.572     2
   156   12     2   -180.0    0.136     6
   157   12     2    -68.0    0.559     2
   158   12     2    -73.0    0.548     5
   159   12     2    -55.0    0.531     2
   160   12     2    -62.0    0.420     2
   161   12     2     38.5    0.813     0
   162   12     2    -49.0    0.517     9
   163   12     2    -32.5    0.673     7
   164   12     2     -4.5    0.800     6
   165   12     2     -3.0    0.671     0
   166   12     2    -60.0    0.433     4
   167   12     2    -28.0    0.634     3
   168   12     2    -67.0    0.463     4
   169   12     2    -24.5    0.695    11
   170   12     2    -37.5    0.603     4
   171   12     2    -23.5    0.546    11
   172   12     2    -55.5    0.426     9
   173   12     2   -112.5    0.257     6
   174   12     2    -53.5    0.479     5
   175   12     2    -75.0    0.549     5
   176   12     2    -97.5    0.450     7
   177   12     2    -69.0    0.455     4
   178   12     2    -64.5    0.580     2
   179   12     2    -35.5    0.512     5
   180   12     2    -22.0    0.720     6
   181   12     2    -79.0    0.468     8
   182   12     2    -97.5    0.442     8
   183   12     2   -130.0    0.316    11
   184   12     2    -75.5    0.491     3
   185   12     2    -13.5    0.485    10
   186   12     2   -100.0    0.398     7
   187   12     2    -68.0    0.518     7
   188   12     2   -111.5    0.400     8
   189   12     2   -148.0    0.237     6
   190   12     2    -57.0    0.538     6
   191   12     2    -62.5    0.534    11
   192   12     2    -63.0    0.549     9
   193   12     2    -50.5    0.535     3
   194   12     2    -67.5    0.481     6
   195   12     2    -62.0    0.459     5
   196   12     2    -76.0    0.459    11
   197   12     2    -24.0    0.604     0
   198   12     2    -53.5    0.485     9
   199   12     2    -89.0    0.458     1
   200   12     2    -45.0    0.471     6
   201   12     2    -62.5    0.535    10
   202   12     2     -7.5    0.707     2
   203   12     2    -29.5    0.466     6
   204   12     2    -61.5    0.561     9
   205   12     2    -65.5    0.445    12
   206   12     2   -100.0    0.445     7
   207   12     2    -83.5    0.460    11
   208   12     2    -23.5    0.635     5
   209   12     2    -78.5    0.419    11
   210   12     2    -94.0    0.422    11
   211   12     2    -77.5    0.368    10
   212   12     2    -94.0    0.453    12
   213   12     2    -57.5    0.527     3
   214   12     2    -30.5    0.529    11
   215   12     2    -71.0    0.549    10
   216   12     2    -50.0    0.575     6
   217   12     2    -51.5    0.533     0
   218   12     2    -57.0    0.621     2
   219   12     2    -19.0    0.479    10
   220   12     2    -59.0    0.515    12
   221   12     2    -50.0    0.608    10
   222   12     2    -59.0    0.597    11
   223   12     2    -68.5    0.495    10
   224   12     2    -83.5    0.505     6
   225   12     2    -95.5    0.417     6
   226   12     2    -43.5    0.601    12
   227   12     2    -51.5    0.539     1
   228   12     2    -39.5    0.592     8
   229   12     2   -104.0    0.370     8
   230   12     2    -72.0    0.501     7
   231   12     2    -73.0    0.539     6
   232   12     2    -52.0    0.570     9
   233   12     2    -27.0    0.574     7
   234   12     2    -41.5    0.464    10
   235   12     2     -5.5    0.765    10
   236   12     2    -61.5    0.541     4
   237   12     2    -32.5    0.668     6
   238   12     2    -27.5    0.699     1
   239   12     2   -128.0    0.338     9
   240   12     2    -80.5    0.504     9
   241   12     2    -87.5    0.484     2
   242   12     2   -122.0    0.369     4
   243   12     2    -32.5    0.662    10
   244   12     2    -97.0    0.463     8
   245   12     2    -46.0    0.625    10
   246   12     2    -47.5    0.495     6
   247   12     2    -28.0    0.665     3
   248   12     2    -55.0    0.513     1
   249   12     2    -77.5    0.460     8
   250   12     2    -33.0    0.464     0
   251   12     2    -47.5    0.557    10
   252   12     2      8.5    0.662     0
   253   12     2    -80.5    0.500     4
   254   12     2    -52.0    0.573    11
   255   12     2    -75.0    0.489     4
   256   12     2    -50.0    0.645     6
   257   12     2   -128.5    0.306    10
   258   12     2     -5.5    0.776     0
   259   12     2    -85.5    0.470    11
   260   12     2    -11.0    0.539     0
   261   12     2    -45.5    0.538     6
   262   12     2    -69.5    0.499     5
   263   12     2     12.0    0.539     6
   264   12     2    -43.0    0.630     5
   265   12     2   -125.0    0.340    11
   266   12     2    -66.5    0.472    11
   267   12     2     -9.0    0.637     9
   268   12     2   -113.0    0.350     3
   269   12     2    -81.5    0.510     4
   270   12     2    -89.0    0.444     4
   271   12     2   -121.0    0.304     2
   272   12     2    -30.5    0.718     6
   273   12     2    -43.0    0.483     2
   274   12     2    -52.5    0.464     7
   275   12     2   -143.5    0.279     7
   276   12     2    -36.5    0.494     4
   277   12     2    -65.0    0.470    12
   278   12     2    -47.0    0.544     8
   279   12     2    -46.0    0.536     4
   280   12     2     20.0    0.686     0
   281   12     2    -69.5    0.552     2
   282   12     2    -33.5    0.635     1
   283   12     2     -6.5    0.688     0
   284   12     2    -28.5    0.653     1
   285   12     2    -81.0    0.362     8
   286   12     2    -20.0    0.670    10
   287   12     2      9.5    0.610     0
   288   12     2    -72.0    0.509     7
   289   12     2    -45.0    0.442    11
   290   12     2     -7.5    0.619    12
   291   12     2    -98.0    0.342     3
   292   12     2    -76.5    0.515     6
   293   12     2    -64.0    0.506     9
   294   12     2    -34.5    0.532     0
   295   12     2    -53.0    0.539    12
   296   12     2    -74.0    0.400     4
   297   12     2    -85.5    0.502     9
   298   12     2   -102.0    0.384     5
   299   12     2    -49.5    0.537     4
   300   12     2   -104.5    0.400     2
   301   12     2    -62.0    0.419    10
   302   12     2    -87.5    0.490    11
   303   12     2    -89.0    0.485     2
   304   12     2    -62.0    0.417     7
   305   12     2     -2.5    0.563     0
   306   12     2    -45.0    0.583     6
   307   12     2    -34.5    0.413     6
   308   12     2    -74.5    0.360    10
   309   12     2    -67.5    0.513     4
   310   12     2   -127.0    0.289     7
   311   12     2    -46.0    0.429     1
   312   12     2    -78.5    0.491     8
   313   12     2    -60.0    0.557    11
   314   12     2    -70.5    0.463     1
   315   12     2    -75.0    0.498     9
   316   12     2    -64.0    0.507     2
   317   12     2    -96.0    0.456    11
   318   12     2    -68.0    0.575     9
   319   12     2    -65.5    0.542     1
   320   12     2   -118.5    0.341     9
   321   12     2    -14.5    0.692     0
   322   12     2     -9.5    0.712     0
   323   12     2    -53.5    0.513     1
   324   12     2    -38.0    0.685     8
   325   12     2    -62.5    0.544     1
   326   12     2    -47.5    0.526     8
   327   12     2    -74.0    0.514     1
   328   12     2   -120.0    0.318     5
   329   12     2    -20.5    0.625     6
   330   12     2      3.5    0.749     0
   331   12     2   -133.5    0.307    11
   332   12     2   -110.5    0.387     1
   333   12     2     -2.0    0.737     0
   334   12     2    -57.0    0.566    10
   335   12     2    -74.5    0.510     4
   336   12     2    -29.5    0.666     1
   337   12     2    -72.5    0.402     2
   338   12     2    -41.0    0.389     0
   339   12     2   -107.0    0.314     8
   340   12     2    -26.5    0.596     3
   341   12     2    -97.5    0.375     6
   342   12     2    -15.0    0.392     7
   343   12     2    -40.0    0.547     9
   344   12     2   -120.0    0.294     1
   345   12     2     41.0    0.611     0
   346   12     2    -85.0    0.376     6
   347   12     2    -90.0    0.471     4
   348   12     2    -69.0    0.445     1
   349   12     2    -44.0    0.557     7
   350   12     2    -78.5    0.504    12
   351   12     2    -39.5    0.568     9
   352   12     2    -22.5    0.630     2
   353   12     2    -86.0    0.427     5
   354   12     2   -103.5    0.302     3
   355   12     2    -80.5    0.425     8
   356   12     2    -66.0    0.555    11
   357   12     2    -51.5    0.532     2
   358   12     2    -41.0    0.447     1
   359   12     2     18.5    0.606     0
   360   12     2    -57.0    0.562     8
   361   12     2    -79.0    0.531    10
   362   12     2    -54.0    0.551    10
   363   12     2   -105.5    0.427    11
   364   12     2    -79.5    0.504     1
   365   12     2    -61.0    0.592     6
   366   12     2    -29.5    0.637     0
   367   12     2    -44.0    0.648    10
   368   12     2    -73.0    0.433     1
   369   12     2   -106.0    0.350     2
   370   12     2    -46.0    0.484     6
   371   12     2    -85.0    0.307    11
   372   12     2    -98.5    0.420     2
   373   12     2    -74.5    0.412    11
   374   12     2    -22.5    0.566     2
   375   12     2   -104.5    0.392     2
   376   12     2    -56.0    0.532     9
   377   12     2    -53.0    0.608    12
   378   12     2    -40.5    0.446     4
   379   12     2    -44.0    0.478     5
   380   12     2    -45.0    0.509     3
   381   12     2    -66.0    0.574     1
   382   12     2    -50.5    0.570     9
   383   12     2    -34.0    0.634     1
   384   12     2    -15.0    0.640     8
   385   12     2    -51.5    0.599     5
   386   12     2    -22.5    0.551     1
   387   12     2     -6.0    0.745     4
   388   12     2      4.0    0.647    10
   389   12     2    -22.5    0.575     0
   390   12     2    -83.0    0.485     5
   391   12     2    -77.0    0.519     1
   392   12     2    -90.5    0.482     2
   393   12     2   -109.5    0.404     5
   394   12     2   -108.5    0.338     6
   395   12     2    -62.0    0.542     7
   396   12     2    -58.0    0.594     2
   397   12     2    -31.5    0.631     4
   398   12     2    -87.5    0.495     4
   399   12     2    -33.0    0.713     6
   400   12     2    -98.5    0.312     4
Total extinctions: 0
Generation time: 64.499 sec (64.613 average)

 ****** Running generation 13 ****** 

Population's average fitness: -77.41125 stdev: 42.93490
Best fitness: 40.50000 - size: (5, 19) - species 233 - id 233
Average adjusted fitness: 0.580
Mean genetic distance 3.310, standard deviation 0.164
Population of 800 members in 400 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1   13     2    -73.0    0.572    10
     2   13     2     -7.5    0.655     0
     3   13     2    -42.0    0.601     7
     4   13     2    -61.5    0.510     3
     5   13     2    -74.0    0.554     3
     6   13     2    -88.0    0.497     3
     7   13     2    -82.0    0.525     4
     8   13     2    -33.5    0.544     5
     9   13     2    -45.5    0.493     5
    10   13     2      8.0    0.664    10
    11   13     2    -11.0    0.736     4
    12   13     2    -87.0    0.448     3
    13   13     2    -49.5    0.665    10
    14   13     2    -40.0    0.637     7
    15   13     2    -49.0    0.538    10
    16   13     2    -30.0    0.514     8
    17   13     2    -67.5    0.475    13
    18   13     2    -81.5    0.483     5
    19   13     2    -43.0    0.471     7
    20   13     2    -41.0    0.646     8
    21   13     2     20.5    0.861     0
    22   13     2    -79.5    0.557    12
    23   13     2    -92.0    0.436     3
    24   13     2    -13.0    0.569     2
    25   13     2    -61.0    0.624     4
    26   13     2    -98.0    0.455    12
    27   13     2   -112.0    0.453     4
    28   13     2     33.5    0.777     0
    29   13     2    -44.5    0.577     8
    30   13     2    -27.0    0.635     1
    31   13     2   -109.0    0.462    12
    32   13     2    -46.5    0.556     1
    33   13     2    -51.0    0.529     1
    34   13     2    -90.5    0.493    10
    35   13     2    -73.5    0.537     2
    36   13     2     -1.0    0.724     0
    37   13     2    -47.5    0.552     1
    38   13     2   -101.5    0.461     4
    39   13     2    -21.5    0.592    12
    40   13     2    -25.5    0.745    10
    41   13     2      1.5    0.685     0
    42   13     2    -53.0    0.656     9
    43   13     2    -48.0    0.553     8
    44   13     2    -29.5    0.681    12
    45   13     2    -47.5    0.673     9
    46   13     2    -16.0    0.618    13
    47   13     2    -89.5    0.476    13
    48   13     2    -61.0    0.534     1
    49   13     2     -8.0    0.617     0
    50   13     2      3.0    0.788    11
    51   13     2     -2.0    0.589     0
    52   13     2    -94.5    0.422     1
    53   13     2   -113.0    0.411    10
    54   13     2    -35.0    0.727     4
    55   13     2     31.5    0.730     0
    56   13     2     -1.5    0.786     0
    57   13     2    -55.0    0.638     3
    58   13     2    -28.0    0.573     2
    59   13     2     -3.5    0.782     6
    60   13     2    -38.0    0.619     7
    61   13     2    -31.5    0.628    11
    62   13     2     -6.0    0.825    12
    63   13     2   -106.0    0.409    12
    64   13     2    -50.5    0.578     1
    65   13     2    -48.5    0.615    10
    66   13     2    -52.5    0.568     9
    67   13     2   -103.5    0.459     8
    68   13     2    -25.0    0.695     5
    69   13     2    -66.0    0.539     2
    70   13     2    -49.5    0.546    13
    71   13     2    -98.0    0.496     6
    72   13     2    -29.5    0.716     0
    73   13     2    -16.0    0.671     3
    74   13     2    -63.0    0.613     4
    75   13     2    -52.0    0.612     7
    76   13     2    -87.5    0.533    13
    77   13     2    -46.0    0.675     9
    78   13     2    -59.0    0.538     5
    79   13     2    -49.0    0.635     3
    80   13     2    -48.0    0.618     3
    81   13     2    -46.5    0.619    12
    82   13     2    -85.5    0.514     3
    83   13     2    -17.5    0.660     6
    84   13     2      9.0    0.824     0
    85   13     2    -39.5    0.546     1
    86   13     2    -55.5    0.443     8
    87   13     2    -42.5    0.519     9
    88   13     2   -110.5    0.442    13
    89   13     2    -33.0    0.640     7
    90   13     2    -67.0    0.593     2
    91   13     2    -99.0    0.467    12
    92   13     2   -100.0    0.463    13
    93   13     2    -10.5    0.637     1
    94   13     2    -55.0    0.561    12
    95   13     2    -98.5    0.432    10
    96   13     2      5.0    0.692    10
    97   13     2   -123.5    0.383    11
    98   13     2    -16.0    0.569    11
    99   13     2     -7.0    0.555     9
   100   13     2     -3.0    0.530    11
   101   13     2    -89.5    0.460     6
   102   13     2    -29.5    0.583    12
   103   13     2    -85.5    0.520     2
   104   13     2    -43.0    0.691     2
   105   13     2    -80.5    0.554     1
   106   13     2    -57.0    0.578     7
   107   13     2    -31.0    0.696    10
   108   13     2    -75.5    0.476     4
   109   13     2    -92.5    0.491     9
   110   13     2    -74.5    0.578     5
   111   13     2    -17.0    0.658     8
   112   13     2    -61.0    0.608     7
   113   13     2   -109.5    0.422     8
   114   13     2     20.0    0.770     0
   115   13     2    -54.5    0.505     2
   116   13     2    -50.5    0.656    12
   117   13     2    -78.5    0.522     4
   118   13     2     -4.5    0.567     4
   119   13     2     -4.0    0.705     3
   120   13     2    -79.5    0.555     2
   121   13     2     -4.5    0.710    11
   122   13     2    -84.5    0.536    10
   123   13     2    -28.0    0.606     4
   124   13     2    -96.0    0.496    10
   125   13     2    -89.5    0.530     4
   126   13     2     -1.0    0.726     0
   127   13     2    -88.0    0.444    12
   128   13     2   -105.5    0.404     9
   129   13     2    -85.5    0.496     7
   130   13     2    -30.0    0.660    10
   131   13     2    -30.0    0.665     8
   132   13     2    -11.5    0.643    11
   133   13     2    -33.5    0.611    12
   134   13     2    -89.0    0.488    12
   135   13     2    -77.0    0.568     4
   136   13     2    -19.5    0.661     0
   137   13     2    -18.5    0.701    12
   138   13     2    -44.0    0.630     7
   139   13     2    -39.5    0.631     1
   140   13     2    -31.0    0.688     0
   141   13     2    -41.0    0.591     7
   142   13     2    -50.5    0.618    11
   143   13     2    -82.5    0.500     1
   144   13     2    -55.5    0.569     8
   145   13     2    -24.5    0.701     6
   146   13     2    -78.5    0.538     6
   147   13     2     14.0    0.453     0
   148   13     2    -51.5    0.536    12
   149   13     2    -28.0    0.515     3
   150   13     2    -36.5    0.678     9
   151   13     2    -83.5    0.522     7
   152   13     2   -116.0    0.432     7
   153   13     2    -19.0    0.704     1
   154   13     2    -13.0    0.643     0
   155   13     2    -78.5    0.434     3
   156   13     2    -34.5    0.700     7
   157   13     2    -61.5    0.520     3
   158   13     2    -39.0    0.637     6
   159   13     2    -61.0    0.493     3
   160   13     2   -106.5    0.387     3
   161   13     2    -37.5    0.701     1
   162   13     2    -87.5    0.497    10
   163   13     2    -38.5    0.564     8
   164   13     2    -68.0    0.608     7
   165   13     2     29.5    0.831     0
   166   13     2     -9.0    0.579     0
   167   13     2    -54.5    0.643     4
   168   13     2    -68.5    0.495     5
   169   13     2    -80.0    0.439    12
   170   13     2    -94.0    0.403     5
   171   13     2    -64.0    0.563    12
   172   13     2    -77.0    0.553    10
